Post Title,Post Url,Download Link,Date Posted
WurlD - Story,https://justnaija.com/wurld-story-m3060/,https://justnaija.com/music/download/3060/,2022-08-12T18:29:17+01:00
WurlD - National Anthem (GROWING WINGS),https://justnaija.com/wurld-national-anthem-growing-wings-m3059/,https://justnaija.com/music/download/3059/,2022-08-12T18:29:18+01:00
"Davolee – G.O Ft. Masterkraft, Jaido P",https://justnaija.com/davolee-go-ft-masterkraft-jaido-p-m3058/,https://justnaija.com/music/download/3058/,2022-08-12T18:29:20+01:00
Shizzi - Won Le Ba ft. Davido & Wale,https://justnaija.com/shizzi-won-le-ba-ft-davido-wale-m3057/,https://justnaija.com/music/download/3057/,2022-08-12T18:29:21+01:00
Payper Corleone – Shake It,https://justnaija.com/payper-corleone-shake-it-m3056/,https://justnaija.com/music/download/3056/,2022-08-12T18:29:22+01:00
"Alpha P – Paloma (Remix) ft. DJ Tunez, D3AN",https://justnaija.com/alpha-p-paloma-remix-ft-dj-tunez-d3an-m3054/,https://justnaija.com/music/download/3054/,2022-08-12T18:29:23+01:00
Patapaa – Adam Konkonsa ft. Akwaboah & Gojit,https://justnaija.com/patapaa-adam-konkonsa-ft-akwaboah-gojit-m3053/,https://justnaija.com/music/download/3053/,2022-08-12T18:29:23+01:00
Seyram Jnr – Control ft. Kuami Eugene,https://justnaija.com/seyram-jnr-control-ft-kuami-eugene-m3052/,https://justnaija.com/music/download/3052/,2022-08-12T18:29:24+01:00
Odunsi (The Engine) – Airplane Mode,https://justnaija.com/odunsi-the-engine-airplane-mode-m3051/,https://justnaija.com/music/download/3051/,2022-08-12T18:29:25+01:00
Odunsi (The Engine) - Shuga Rush,https://justnaija.com/odunsi-the-engine-shuga-rush-m3050/,https://justnaija.com/music/download/3050/,2022-08-12T18:29:26+01:00
Odunsi (The Engine) – Nü Finesse,https://justnaija.com/odunsi-the-engine-nu-finesse-m3049/,https://justnaija.com/music/download/3049/,2022-08-12T18:29:27+01:00
"Odunsi (The Engine) - Wicked, Sexy! ft. Maison2500",https://justnaija.com/odunsi-the-engine-wicked-sexy-ft-maison2500-m3048/,https://justnaija.com/music/download/3048/,2022-08-12T18:29:27+01:00
Odunsi (The Engine) – Luv In A Mosh,https://justnaija.com/download-music/odunsi-the-engine-luv-in-a-mosh-m3047/,https://justnaija.com/music/download/3047/,2022-08-12T18:29:28+01:00
Odunsi (The Engine) - PDA! ft. Maison2500,https://justnaija.com/odunsi-the-engine-pda-ft-maison2500-m3046/,https://justnaija.com/music/download/3046/,2022-08-12T18:29:29+01:00
"Odunsi (The Engine) - Body Count ft. Amaarae, DETO BLACK & Gigi Atlantis",https://justnaija.com/odunsi-the-engine-body-count-ft-amaarae-deto-black-gigi-atlantis-m3045/,https://justnaija.com/music/download/3045/,2022-08-12T18:29:30+01:00
DJ 4kerty - See Groove Mixtape,https://justnaija.com/dj-4kerty-see-groove-mixtape-m3044/,https://justnaija.com/music/download/3044/,2022-08-12T18:29:31+01:00
Naira Marley – Birthday (Gotta Dance),https://justnaija.com/download-music/naira-marley-birthday-gotta-dance-01-m3043/,https://justnaija.com/music/download/3043/,2022-08-12T18:29:33+01:00
DJ OP Dot - Best Of Joeboy Mix,https://justnaija.com/dj-op-dot-best-of-joeboy-mix-01-m3042/,https://justnaija.com/music/download/3042/,2022-08-12T18:29:34+01:00
Diamond Jimma – Mummy's Prayer (Duduke Cover),https://justnaija.com/download-music/diamond-jimma-mummys-prayer-duduke-cover-m3041/,https://justnaija.com/music/download/3041/,2022-08-12T18:29:36+01:00
Dr Sid - Groove,https://justnaija.com/dr-sid-groove-jn-mp3-01-m3040/,https://justnaija.com/music/download/3040/,2022-08-12T18:29:37+01:00
Dr Sid - Carry Go ft. Eyango,https://justnaija.com/dr-sid-carry-go-ft-eyango-m3039/,https://justnaija.com/music/download/3039/,2022-08-12T18:29:38+01:00
Dr Sid - The Lifestyle ft. M.I Abaga,https://justnaija.com/dr-sid-the-lifestyle-ft-mi-abaga-m3038/,https://justnaija.com/music/download/3038/,2022-08-12T18:29:39+01:00
Dr Sid - That’s Interesting ft. Don Jazzy,https://justnaija.com/dr-sid-thats-interesting-ft-don-jazzy-m3037/,https://justnaija.com/music/download/3037/,2022-08-12T18:29:41+01:00
Ajebo Hustlers – Barawo,https://justnaija.com/ajebo-hustlers-barawo-m3036/,https://justnaija.com/music/download/3036/,2022-08-12T18:29:42+01:00
Dr. Barz – Corona Plandemic,https://justnaija.com/dr-barz-corona-plandemic-m3035/,https://justnaija.com/music/download/3035/,2022-08-12T18:29:44+01:00
Efe – Sho Mo,https://justnaija.com/efe-sho-mo-m3034/,https://justnaija.com/music/download/3034/,2022-08-12T18:29:45+01:00
"Yung6ix – You Don See Am ft. Erigga, Payper Corleone, Dr Barz",https://justnaija.com/yung6ix-you-don-see-am-ft-erigga-payper-corleone-dr-barz-m3033/,https://justnaija.com/music/download/3033/,2022-08-12T18:29:45+01:00
Mugeez – Six In Da Morning,https://justnaija.com/mugeez-six-in-da-morning-m3032/,https://justnaija.com/music/download/3032/,2022-08-12T18:29:47+01:00
AK Songstress – Wonua Ft Efya,https://justnaija.com/ak-songstress-wonua-ft-efya-m3031/,https://justnaija.com/music/download/3031/,2022-08-12T18:29:47+01:00
M.anifest – We No Dey Hear ft. Kelvyn Boy,https://justnaija.com/manifest-we-no-dey-hear-ft-kelvyn-boy-m3030/,https://justnaija.com/music/download/3030/,2022-08-12T18:29:48+01:00
Emtee – Johustleburg,https://justnaija.com/emtee-johustleburg-m3029/,https://justnaija.com/music/download/3029/,2022-08-12T18:29:49+01:00
Samzy – Red Dots ft. Rema,https://justnaija.com/download-music/samzy-red-dots-ft-rema-02-m3028/,https://justnaija.com/music/download/3028/,2022-08-12T18:29:50+01:00
Kida Kudz – Stay Jiggy (Freestyle),https://justnaija.com/kida-kudz-stay-jiggy-freestyle-m3027/,https://justnaija.com/music/download/3027/,2022-08-12T18:29:52+01:00
KiDi – Next Time I See You,https://justnaija.com/kidi-next-time-i-see-you-m3026/,https://justnaija.com/music/download/3026/,2022-08-12T18:29:53+01:00
KiDi – End In Tears,https://justnaija.com/kidi-end-in-tears-m3025/,https://justnaija.com/music/download/3025/,2022-08-12T18:29:54+01:00
KiDi – Freaky Lord,https://justnaija.com/kidi-freaky-lord-m3024/,https://justnaija.com/music/download/3024/,2022-08-12T18:29:56+01:00
KiDi – One Man Ft Adina,https://justnaija.com/kidi-one-man-ft-adina-m3023/,https://justnaija.com/music/download/3023/,2022-08-12T18:25:52+01:00
KiDi – Say Cheese,https://justnaija.com/kidi-say-cheese-m3022/,https://justnaija.com/music/download/3022/,2022-08-12T18:29:57+01:00
E Kelly – Need Somebody Ft. Mr Eazi,https://justnaija.com/e-kelly-need-somebody-ft-mr-eazi-m3016/,https://justnaija.com/music/download/3016/,2022-08-12T18:29:59+01:00
E Kelly – My Girl Ft. King Perryy,https://justnaija.com/e-kelly-my-girl-ft-king-perryy-m3015/,https://justnaija.com/music/download/3015/,2022-08-12T18:30:00+01:00
E Kelly – Oreke Ft. Joeboy,https://justnaija.com/e-kelly-oreke-ft-joeboy-m3014/,https://justnaija.com/music/download/3014/,2022-08-12T18:30:01+01:00
WurlD - Wayo (Kpe Le Wu),https://justnaija.com/wurld-wayo-kpe-le-wu-m3013/,https://justnaija.com/music/download/3013/,2022-08-12T18:30:02+01:00
Teni - Dinero ft. Nikita,https://justnaija.com/teni-dinero-ft-nikita-m3012/,https://justnaija.com/music/download/3012/,2022-08-12T18:30:04+01:00
Dammy Krane - Body ft. Bisa Kdei & Kiddominant (Refix),https://justnaija.com/dammy-krane-body-ft-bisa-kdei-kiddominant-refix-m3011/,https://justnaija.com/music/download/3011/,2022-08-12T18:30:05+01:00
Dammy Krane - House Party,https://justnaija.com/dammy-krane-house-party-m3010/,https://justnaija.com/music/download/3010/,2022-08-12T18:30:06+01:00
Aramide - Me and You Time,https://justnaija.com/aramide-me-and-you-time-m3008/,https://justnaija.com/music/download/3008/,2022-08-12T18:30:07+01:00
Thutmose – Foreign ft. Alex Mali,https://justnaija.com/download-music/thutmose-foreign-ft-alex-mali-m3007/,https://justnaija.com/music/download/3007/,2022-08-12T18:30:08+01:00
Bbanks – For You,https://justnaija.com/bbanks-for-you-m3006/,https://justnaija.com/music/download/3006/,2022-08-12T18:30:09+01:00
Shatta Wale – Infinity (Michy Birthday),https://justnaija.com/download-music/shatta-wale-infinity-michy-birthday-m3005/,https://justnaija.com/music/download/3005/,2022-08-12T18:30:10+01:00
Sista Afia – You Got Nerves,https://justnaija.com/download-music/sista-afia-you-got-nerves-m3003/,https://justnaija.com/music/download/3003/,2022-08-12T18:30:11+01:00
Dablixx – My Black People,https://justnaija.com/download-music/dablixx-my-black-people-m3002/,https://justnaija.com/music/download/3002/,2022-08-12T18:30:12+01:00
Solidstar – Allahu,https://justnaija.com/solidstar-allahu-m3001/,https://justnaija.com/music/download/3001/,2022-08-12T18:30:13+01:00
Joey B – Lamba ft. Sarkodie,https://justnaija.com/download-music/joey-b-lamba-ft-sarkodie-m3000/,https://justnaija.com/music/download/3000/,2022-08-12T18:30:14+01:00
Joey B – Affection ft. Stonebwoy,https://justnaija.com/download-music/joey-b-affection-ft-stonebwoy-m2999/,https://justnaija.com/music/download/2999/,2022-08-12T18:30:15+01:00
Erigga - Puna Vibes,https://justnaija.com/erigga-puna-vibes-m2998/,https://justnaija.com/music/download/2998/,2022-08-12T18:30:16+01:00
"Destiny Boy – Igboro O Rerin Ft. 2Tboyz, SCG & Leo Dee",https://justnaija.com/destiny-boy-igboro-o-rerin-ft-2tboyz-scg-leo-dee-m2997/,https://justnaija.com/music/download/2997/,2022-08-12T18:30:17+01:00
Nosa – If God Be For Me ft. Folabi Nuel,https://justnaija.com/nosa-if-god-be-for-me-ft-folabi-nuel-m2995/,https://justnaija.com/music/download/2995/,2022-08-12T18:30:18+01:00
Vybz Kartel – Run Dancehall ft. Lisa Mercedez,https://justnaija.com/download-music/vybz-kartel-run-dancehall-ft-lisa-mercedez-m2994/,https://justnaija.com/music/download/2994/,2022-08-12T18:30:19+01:00
Zingah – Emotional ft. Kwesta & Makwa,https://justnaija.com/zingah-emotional-ft-kwesta-makwa-m2993/,https://justnaija.com/music/download/2993/,2022-08-12T18:30:20+01:00
M.anifest – No Long Talk,https://justnaija.com/manifest-no-long-talk-m2991/,https://justnaija.com/music/download/2991/,2022-08-12T18:30:21+01:00
D-Black – Ebaa Over Bo ft. NshornaMuzik,https://justnaija.com/d-black-ebaa-over-bo-ft-nshornamuzik-m2990/,https://justnaija.com/music/download/2990/,2022-08-12T18:30:23+01:00
Zingah – Green Light ft. Wizkid,https://justnaija.com/zingah-green-light-ft-wizkid-m2989/,https://justnaija.com/music/download/2989/,2022-08-12T18:30:23+01:00
Ceeza Milli – Stranger ft Terri,https://justnaija.com/ceeza-milli-stranger-terri-m2988/,https://justnaija.com/music/download/2988/,2022-08-12T18:30:25+01:00
Ceeza Milli – Imade ft Tiwa Savage,https://justnaija.com/ceeza-milli-imade-tiwa-savage-m2987/,https://justnaija.com/music/download/2987/,2022-08-12T18:30:26+01:00
May D – Call My Name ft. Wande Coal,https://justnaija.com/may-d-call-my-name-ft-wande-coal-m2986/,https://justnaija.com/music/download/2986/,2022-08-12T18:30:27+01:00
Lyta - Birthday Wish,https://justnaija.com/lyta-birthday-wish-m2985/,https://justnaija.com/music/download/2985/,2022-08-12T18:30:28+01:00
Don Jazzy - Safe ft. Falz,https://justnaija.com/don-jazzy-safe-ft-falz-m2982/,https://justnaija.com/music/download/2982/,2022-08-12T18:30:29+01:00
DRB LasGidi – The Game ft. Vivendii Sound,https://justnaija.com/download-music/drb-lasgidi-the-game-ft-vivendii-sound-m2981/,https://justnaija.com/music/download/2981/,2022-08-12T18:30:30+01:00
DRB Lasgidi – Next Gen,https://justnaija.com/download-music/drb-lasgidi-next-gen-m2980/,https://justnaija.com/music/download/2980/,2022-08-12T18:30:31+01:00
DRB Lasgidi – Necessary ft. Odunsi (The Engine),https://justnaija.com/download-music/drb-lasgidi-necessary-ft-odunsi-the-engine-01-m2979/,https://justnaija.com/music/download/2979/,2022-08-12T18:30:32+01:00
DRB LasGidi - Based On,https://justnaija.com/drb-lasgidi-based-on-m2978/,https://justnaija.com/music/download/2978/,2022-08-12T18:30:33+01:00
DRB LasGidi - I Swear Ft. Wani,https://justnaija.com/drb-lasgidi-i-swear-ft-wani-m2977/,https://justnaija.com/music/download/2977/,2022-08-12T18:30:34+01:00
DRB LasGidi - Trouble Ft. Tems,https://justnaija.com/drb-lasgidi-trouble-ft-tems-m2976/,https://justnaija.com/music/download/2976/,2022-08-12T18:30:35+01:00
DRB LasGidi - Set It Off,https://justnaija.com/drb-lasgidi-set-it-off-m2975/,https://justnaija.com/music/download/2975/,2022-08-12T18:30:36+01:00
DRB LasGidi - Salty Ft. Santi & Maison2500,https://justnaija.com/drb-lasgidi-salty-ft-santi-maison2500-m2974/,https://justnaija.com/music/download/2974/,2022-08-12T18:30:37+01:00
DRB LasGidi - Kasala,https://justnaija.com/drb-lasgidi-kasala-m2973/,https://justnaija.com/music/download/2973/,2022-08-12T18:30:38+01:00
DRB LasGidi - Ma Pariwo Ft. Lady Donli,https://justnaija.com/drb-lasgidi-ma-pariwo-ft-lady-donli-m2972/,https://justnaija.com/music/download/2972/,2022-08-12T18:30:39+01:00
DRB LasGidi - Softly,https://justnaija.com/drb-lasgidi-softly-m2971/,https://justnaija.com/music/download/2971/,2022-08-12T18:30:40+01:00
Mut4y & Elhi - Eu4ria,https://justnaija.com/mut4y-elhi-eu4ria-m2970/,https://justnaija.com/music/download/2970/,2022-08-12T18:30:40+01:00
Mut4y & Elhi - Body,https://justnaija.com/mut4y-elhi-body-m2969/,https://justnaija.com/music/download/2969/,2022-08-12T18:30:41+01:00
Mut4y & Elhi - Heart Robba,https://justnaija.com/mut4y-elhi-heart-robba-m2968/,https://justnaija.com/music/download/2968/,2022-08-12T18:30:42+01:00
"E-Kelly – Confetti ft. Boybreed, Minz",https://justnaija.com/e-kelly-confetti-ft-boybreed-minz-m2967/,https://justnaija.com/music/download/2967/,2022-08-12T18:30:43+01:00
Juls – Wishes ft. Jah Cure,https://justnaija.com/juls-wishes-ft-jah-cure-m2966/,https://justnaija.com/music/download/2966/,2022-08-12T18:30:45+01:00
Terri - Kill Man,https://justnaija.com/terri-kill-man-m2965/,https://justnaija.com/music/download/2965/,2022-08-12T18:30:46+01:00
Terri - Ode,https://justnaija.com/terri-ode-m2964/,https://justnaija.com/music/download/2964/,2022-08-12T18:30:47+01:00
Terri - Doo,https://justnaija.com/terri-doo-01-m2963/,https://justnaija.com/music/download/2963/,2022-08-12T18:30:48+01:00
Terri - Balance,https://justnaija.com/terri-balance-m2962/,https://justnaija.com/music/download/2962/,2022-08-12T18:30:50+01:00
Terri - My Chest,https://justnaija.com/terri-my-chest-m2961/,https://justnaija.com/music/download/2961/,2022-08-12T18:30:51+01:00
Terri - Wake Up,https://justnaija.com/terri-wake-up-01-m2960/,https://justnaija.com/music/download/2960/,2022-08-12T18:30:52+01:00
Lyta – Ramadan,https://justnaija.com/lyta-ramadan-m2959/,https://justnaija.com/music/download/2959/,2022-08-12T18:30:53+01:00
Blaq Jerzee – Onome,https://justnaija.com/blaq-jerzee-onome-m2958/,https://justnaija.com/music/download/2958/,2022-08-12T18:30:54+01:00
George Kalukusha – Tender (265) ft. Mr Eazi,https://justnaija.com/george-kalukusha-tender-265-ft-mr-eazi-m2957/,https://justnaija.com/music/download/2957/,2022-08-12T18:30:55+01:00
Becca – Overcome,https://justnaija.com/becca-overcome-m2956/,https://justnaija.com/music/download/2956/,2022-08-12T18:30:56+01:00
"Aloma – Give Them Ft. Davido, King98",https://justnaija.com/aloma-give-them-ft-davido-king98-m2955/,https://justnaija.com/music/download/2955/,2022-08-12T18:30:57+01:00
"Aloma – Just The Way Ft. Mohbad, Zinoleesky",https://justnaija.com/aloma-just-the-way-ft-mohbad-zinoleesky-m2954/,https://justnaija.com/music/download/2954/,2022-08-12T18:30:58+01:00
Terri - Ojoro,https://justnaija.com/terri-ojoro-m2953/,https://justnaija.com/music/download/2953/,2022-08-12T18:30:59+01:00
Zlatan – RIP PictureKodak (Gbemiro Cover),https://justnaija.com/zlatan-rip-picturekodak-gbemiro-cover-m2952/,https://justnaija.com/music/download/2952/,2022-08-12T18:31:00+01:00
Maleek Treazure - Save me,https://justnaija.com/maleek-treazure-save-me-m2950/,https://justnaija.com/music/download/2950/,2022-08-12T18:31:01+01:00
Bukunmi Oluwasina – You Will Never Be Mine ft. Johnny Drille,https://justnaija.com/bukunmi-oluwasina-you-will-never-be-mine-ft-johnny-drille-m2949/,https://justnaija.com/music/download/2949/,2022-08-12T18:31:02+01:00
Show Dem Camp – That Year ft. Sir Dauda,https://justnaija.com/show-dem-camp-that-year-ft-sir-dauda-m2948/,https://justnaija.com/music/download/2948/,2022-08-12T18:31:04+01:00
Wurld – Ghost World,https://justnaija.com/wurld-ghost-world-06-m2947/,https://justnaija.com/music/download/2947/,2022-08-12T18:31:05+01:00
Sean Tizzle – Oreke,https://justnaija.com/sean-tizzle-oreke-m2946/,https://justnaija.com/music/download/2946/,2022-08-12T18:31:06+01:00
Dammy Krane – Aje,https://justnaija.com/dammy-krane-aje-m2945/,https://justnaija.com/music/download/2945/,2022-08-12T18:31:07+01:00
Broda Shaggi - Fo,https://justnaija.com/broda-shaggi-fo-m2944/,https://justnaija.com/music/download/2944/,2022-08-12T18:31:09+01:00
Broda Shaggi - Ibadi,https://justnaija.com/broda-shaggi-ibadi-m2943/,https://justnaija.com/music/download/2943/,2022-08-12T18:31:10+01:00
Broda Shaggi - Asiko,https://justnaija.com/broda-shaggi-asiko-m2942/,https://justnaija.com/music/download/2942/,2022-08-12T18:31:11+01:00
Broda Shaggi – Gbedu,https://justnaija.com/broda-shaggi-gbedu-m2941/,https://justnaija.com/music/download/2941/,2022-08-12T18:31:11+01:00
Broda Shaggi - Okoto ft. Zlatan,https://justnaija.com/broda-shaggi-okoto-ft-zlatan-m2940/,https://justnaija.com/music/download/2940/,2022-08-12T18:31:12+01:00
DJ Enimoney – Okay ft. Terry G & Dapo Tuburna,https://justnaija.com/dj-enimoney-okay-ft-terry-g-dapo-tuburna-m2939/,https://justnaija.com/music/download/2939/,2022-08-12T18:31:13+01:00
Adekunle Gold – Something Different,https://justnaija.com/music/adekunle-gold-something-different-06-09-13-m2938/,https://justnaija.com/music/download/2938/,2022-08-12T18:31:15+01:00
Tekno – Sudden,https://justnaija.com/tekno-sudden-m2937/,https://justnaija.com/music/download/2937/,2022-08-12T18:31:16+01:00
OlaDips – 8 O’Clock (Freestyle),https://justnaija.com/oladips-8-oclock-freestyle-m2936/,https://justnaija.com/music/download/2936/,2022-08-12T18:31:17+01:00
Zoro – Two,https://justnaija.com/zoro-two-m2935/,https://justnaija.com/music/download/2935/,2022-08-12T18:31:18+01:00
Simi – Hide and Seek,https://justnaija.com/simi-hide-and-seek-m2934/,https://justnaija.com/music/download/2934/,2022-08-12T18:31:19+01:00
Simi – I Dun Care,https://justnaija.com/simi-i-dun-care-m2933/,https://justnaija.com/music/download/2933/,2022-08-12T18:31:20+01:00
Simi – Please,https://justnaija.com/simi-please-01-m2932/,https://justnaija.com/music/download/2932/,2022-08-12T18:31:21+01:00
Simi – Lovin’,https://justnaija.com/simi-lovin-m2931/,https://justnaija.com/music/download/2931/,2022-08-12T18:31:22+01:00
Simi – Mind Your Bizness ft. Falz,https://justnaija.com/simi-mind-your-bizness-ft-falz-01-m2930/,https://justnaija.com/music/download/2930/,2022-08-12T18:31:23+01:00
Simi – Move On,https://justnaija.com/simi-move-on-01-m2929/,https://justnaija.com/music/download/2929/,2022-08-12T18:31:24+01:00
Simi – The Artist,https://justnaija.com/simi-the-artist-m2928/,https://justnaija.com/music/download/2928/,2022-08-12T18:31:24+01:00
Simi – Love on Me,https://justnaija.com/simi-love-on-me-01-m2927/,https://justnaija.com/music/download/2927/,2022-08-12T18:31:25+01:00
Simi – Immortal ft. Maleek Berry,https://justnaija.com/simi-immortal-ft-maleek-berry-m2926/,https://justnaija.com/music/download/2926/,2022-08-12T18:31:26+01:00
Simi – By You ft. Adekunle Gold,https://justnaija.com/simi-by-you-ft-adekunle-gold-05-m2925/,https://justnaija.com/music/download/2925/,2022-08-12T18:31:28+01:00
Simi – Jericho ft. Patoranking,https://justnaija.com/simi-jericho-ft-patoranking-01-m2924/,https://justnaija.com/music/download/2924/,2022-08-12T18:31:29+01:00
Simi – Ayo,https://justnaija.com/simi-ayo-01-m2923/,https://justnaija.com/music/download/2923/,2022-08-12T18:31:30+01:00
Simi – Charlie,https://justnaija.com/simi-charlie-m2922/,https://justnaija.com/music/download/2922/,2022-08-12T18:31:31+01:00
Shaydee – On Sight ft. Masterkraft,https://justnaija.com/shaydee-on-sight-ft-masterkraft-m2921/,https://justnaija.com/music/download/2921/,2022-08-12T18:31:32+01:00
King Perryy – Jigga,https://justnaija.com/download-music/king-perryy-jigga-m2920/,https://justnaija.com/music/download/2920/,2022-08-12T18:31:32+01:00
Manus Akpanke - Your Name,https://justnaija.com/manus-akpanke-your-name-m2918/,https://justnaija.com/music/download/2918/,2022-08-12T18:31:33+01:00
E.L – Revival Ft. Sarkodie,https://justnaija.com/el-revival-ft-sarkodie-m2917/,https://justnaija.com/music/download/2917/,2022-08-12T18:31:34+01:00
Ric Hassani – Wave,https://justnaija.com/ric-hassani-wave-m2916/,https://justnaija.com/music/download/2916/,2022-08-12T18:31:35+01:00
J Molley - Pallbearer (The Big Hash Diss),https://justnaija.com/j-molley-pallbearer-the-big-hash-diss-m2915/,https://justnaija.com/music/download/2915/,2022-08-12T18:31:36+01:00
AKA – Mobb Deep,https://justnaija.com/download-music/aka-mobb-deep-m2914/,https://justnaija.com/music/download/2914/,2022-08-12T18:31:37+01:00
Shatta Wale – Alien,https://justnaija.com/download-music/shatta-wale-alien-m2913/,https://justnaija.com/music/download/2913/,2022-08-12T18:31:39+01:00
Shatta Wale - Ama Rita,https://justnaija.com/shatta-wale-ama-rita-m2911/,https://justnaija.com/music/download/2911/,2022-08-12T18:31:40+01:00
Bisa Kdei – Ofie Nipa Ft Sista Afia,https://justnaija.com/bisa-kdei-ofie-nipa-ft-sista-afia-m2910/,https://justnaija.com/music/download/2910/,2022-08-12T18:31:41+01:00
Erigga - Quarantine cruise,https://justnaija.com/erigga-quarantine-cruise-m2909/,https://justnaija.com/music/download/2909/,2022-08-12T18:31:42+01:00
Shatta Wale – Sweet Palava,https://justnaija.com/shatta-wale-sweet-palava-m2908/,https://justnaija.com/music/download/2908/,2022-08-12T18:31:44+01:00
Korede Bello – Mi Casa Su Casa,https://justnaija.com/korede-bello-mi-casa-su-casa-m2907/,https://justnaija.com/music/download/2907/,2022-08-12T18:31:45+01:00
"Sheye Banks – Ifunanya Ft. CKay, Bella Alubo",https://justnaija.com/sheye-banks-ifunanya-ft-ckay-bella-alubo-m2906/,https://justnaija.com/music/download/2906/,2022-08-12T18:31:47+01:00
Ajebutter22 – Big Man Talking,https://justnaija.com/ajebutter22-big-man-talking-m2905/,https://justnaija.com/music/download/2905/,2022-08-12T18:31:48+01:00
Mut4y & Elhi - Feelin U,https://justnaija.com/mut4y-elhi-feelin-u-m2904/,https://justnaija.com/music/download/2904/,2022-08-12T18:31:49+01:00
Skales – Selecta,https://justnaija.com/skales-selecta-m2903/,https://justnaija.com/music/download/2903/,2022-08-12T18:31:51+01:00
Bankulli ft. WurlD - Gbemiro,https://justnaija.com/bankulli-ft-wurld-gbemiro-m2902/,https://justnaija.com/music/download/2902/,2022-08-12T18:31:51+01:00
Kelvynboy – Momo ft. Darkovibes & Mugeez,https://justnaija.com/kelvynboy-momo-ft-darkovibes-mugeez-m2901/,https://justnaija.com/music/download/2901/,2022-08-12T18:31:52+01:00
Stonebwoy - Strength & Hope,https://justnaija.com/stonebwoy-strength-hope-m2900/,https://justnaija.com/music/download/2900/,2022-08-12T18:31:53+01:00
Stonebwoy - Motion Ft. Jahmiel,https://justnaija.com/stonebwoy-motion-ft-jahmiel-m2899/,https://justnaija.com/music/download/2899/,2022-08-12T18:31:54+01:00
Stonebwoy - Black Madonna Ft. Diamond Platnumz,https://justnaija.com/stonebwoy-black-madonna-ft-diamond-platnumz-01-m2898/,https://justnaija.com/music/download/2898/,2022-08-12T18:31:55+01:00
Stonebwoy - Critical Ft. Zlatan,https://justnaija.com/stonebwoy-critical-ft-zlatan-m2897/,https://justnaija.com/music/download/2897/,2022-08-12T18:31:56+01:00
Stonebwoy - Journey,https://justnaija.com/stonebwoy-journey-m2896/,https://justnaija.com/music/download/2896/,2022-08-12T18:31:57+01:00
Stonebwoy - Nominate Ft. Keri Hilson,https://justnaija.com/stonebwoy-nominate-ft-keri-hilson-m2895/,https://justnaija.com/music/download/2895/,2022-08-12T18:31:58+01:00
Stonebwoy - Only Love,https://justnaija.com/stonebwoy-only-love-m2894/,https://justnaija.com/music/download/2894/,2022-08-12T18:31:59+01:00
Stonebwoy - Bow Down Ft. Nasty C,https://justnaija.com/stonebwoy-bow-down-ft-nasty-c-m2893/,https://justnaija.com/music/download/2893/,2022-08-12T18:32:01+01:00
Stonebwoy - Nkuto Ft. Kojo Antwi,https://justnaija.com/stonebwoy-nkuto-ft-kojo-antwi-m2892/,https://justnaija.com/music/download/2892/,2022-08-12T18:32:02+01:00
Stonebwoy - Ever Lasting,https://justnaija.com/stonebwoy-ever-lasting-m2891/,https://justnaija.com/music/download/2891/,2022-08-12T18:32:02+01:00
Stonebwoy - African Idol,https://justnaija.com/stonebwoy-african-idol-m2890/,https://justnaija.com/music/download/2890/,2022-08-12T18:32:03+01:00
Stonebwoy - Le Gba Gbe,https://justnaija.com/stonebwoy-le-gba-gbe-m2889/,https://justnaija.com/music/download/2889/,2022-08-12T18:32:04+01:00
DJ Neptune – Sounds Of Neptune (LockDown Afrobeat Mix),https://justnaija.com/dj-neptune-sounds-of-neptune-lockdown-afrobeat-mix-m2888/,https://justnaija.com/music/download/2888/,2022-08-12T18:32:06+01:00
Konga – High Tension ft. Slimcase & Mr Real,https://justnaija.com/konga-high-tension-ft-slimcase-mr-real-m2887/,https://justnaija.com/music/download/2887/,2022-08-12T18:32:07+01:00
Wurld – Love Nobody,https://justnaija.com/wurld-love-nobody-m2886/,https://justnaija.com/music/download/2886/,2022-08-12T18:32:08+01:00
Kcee - Oya Parte,https://justnaija.com/kcee-oya-parte-m2885/,https://justnaija.com/music/download/2885/,2022-08-12T18:32:09+01:00
Reekado Banks - Options ft. Parker Ighile,https://justnaija.com/reekado-banks-options-ft-parker-ighile-m2884/,https://justnaija.com/music/download/2884/,2022-08-12T18:32:10+01:00
Rexxie - Sokale ft. Barry Jhay,https://justnaija.com/rexxie-sokale-ft-barry-jhay-m2883/,https://justnaija.com/music/download/2883/,2022-08-12T18:32:12+01:00
Rexxie - Mofoti ft. Naira Marley,https://justnaija.com/rexxie-mofoti-ft-naira-marley-m2882/,https://justnaija.com/music/download/2882/,2022-08-12T18:32:13+01:00
Rexxie - Opor ft. Zlatan,https://justnaija.com/rexxie-opor-ft-zlatan-m2881/,https://justnaija.com/music/download/2881/,2022-08-12T18:32:14+01:00
Rexxie - I Can Dance ft. Poco Lee,https://justnaija.com/rexxie-i-can-dance-ft-poco-lee-m2880/,https://justnaija.com/music/download/2880/,2022-08-12T18:32:15+01:00
Rexxie - Till The Sunset,https://justnaija.com/rexxie-till-the-sunset-m2879/,https://justnaija.com/music/download/2879/,2022-08-12T18:32:16+01:00
Rexxie - Eze Egwu,https://justnaija.com/rexxie-eze-egwu-m2878/,https://justnaija.com/music/download/2878/,2022-08-12T18:32:17+01:00
